rule_str,seed_id,survival,displacement,max_bit_ratio,max_bounding_box,verdict
B4/S411,compact_4,2,0.3718,inf,inf,rejected
B4/S411,compact_5,2,0.936,inf,inf,rejected
B4/S411,compact_6,1,0.0,inf,inf,rejected
B4/S411,compact_7,2,0.548,inf,inf,rejected
B4/S411,compact_8,1,0.0,inf,inf,rejected
B4/S411,compact_9,2,0.2361,inf,inf,rejected
B4/S411,compact_10,1,0.0,inf,inf,rejected
B4/S411,compact_11,1,0.0,inf,inf,rejected
B4/S411,compact_12,1,0.0,inf,inf,rejected
B4/S411,compact_13,2,0.6557,inf,inf,rejected
B4/S411,compact_14,2,0.6008,inf,inf,rejected
B4/S411,compact_15,1,0.0,inf,inf,rejected
B4/S411,compact_16,2,1.001,inf,inf,rejected
B4/S411,compact_17,1,0.0,inf,inf,rejected
B4/S411,compact_18,1,0.0,inf,inf,rejected
B4/S411,compact_19,1,0.0,inf,inf,rejected
B4/S411,compact_20,2,0.2837,inf,inf,rejected
B4/S411,compact_21,1,0.0,inf,inf,rejected
B4/S411,compact_22,1,0.0,inf,inf,rejected
B4/S411,compact_23,2,0.6015,inf,inf,rejected
B4/S411,compact_24,1,0.0,inf,inf,rejected
B710/S171012,single_bit,1,0.0,inf,inf,rejected
B710/S171012,pair_0,500,0.0,1.0,2,rejected
B710/S171012,pair_1,500,0.0,1.0,2,rejected
B710/S171012,pair_2,500,0.0,1.0,2,rejected
B710/S171012,pair_3,500,0.0,1.0,2,rejected
B710/S171012,pair_4,500,0.0,1.0,2,rejected
B710/S171012,pair_5,500,0.0,1.0,2,rejected
B710/S171012,pair_6,500,0.0,1.0,2,rejected
B710/S171012,pair_7,500,0.0,1.0,2,rejected
B710/S171012,pair_8,500,0.0,1.0,2,rejected
B710/S171012,pair_9,500,0.0,1.0,2,rejected
B710/S171012,pair_10,500,0.0,1.0,2,rejected
B710/S171012,pair_11,500,0.0,1.0,2,rejected
B710/S171012,tromino_L_0,2,0.2361,inf,inf,rejected
B710/S171012,tromino_L_1,1,0.0,inf,inf,rejected
B710/S171012,tromino_L_2,2,0.167,inf,inf,rejected
B710/S171012,tromino_L_3,1,0.0,inf,inf,rejected
B710/S171012,tromino_L_4,2,0.2361,inf,inf,rejected
B710/S171012,tromino_L_5,2,0.167,inf,inf,rejected
B710/S171012,tromino_L_6,1,0.0,inf,inf,rejected
B710/S171012,tromino_L_7,1,0.0,inf,inf,rejected
B710/S171012,compact_0,2,0.167,inf,inf,rejected
B710/S171012,compact_1,1,0.0,inf,inf,rejected
B710/S171012,compact_2,2,0.0,inf,inf,rejected
B710/S171012,compact_3,2,0.0,inf,inf,rejected
B710/S171012,compact_4,2,1.8627,inf,inf,rejected
B710/S171012,compact_5,2,1.5422,inf,inf,rejected
B710/S171012,compact_6,1,0.0,inf,inf,rejected
B710/S171012,compact_7,1,0.0,inf,inf,rejected
B710/S171012,compact_8,1,0.0,inf,inf,rejected
B710/S171012,compact_9,1,0.0,inf,inf,rejected
B710/S171012,compact_10,2,0.0,inf,inf,rejected
B710/S171012,compact_11,2,0.2361,inf,inf,rejected
B710/S171012,compact_12,2,0.4341,inf,inf,rejected
B710/S171012,compact_13,2,1.2957,inf,inf,rejected
B710/S171012,compact_14,1,0.0,inf,inf,rejected
B710/S171012,compact_15,2,0.0,inf,inf,rejected
B710/S171012,compact_16,2,0.3678,inf,inf,rejected
B710/S171012,compact_17,2,0.9482,inf,inf,rejected
B710/S171012,compact_18,2,0.2504,inf,inf,rejected
B710/S171012,compact_19,1,0.0,inf,inf,rejected
B710/S171012,compact_20,2,1.6979,inf,inf,rejected
B710/S171012,compact_21,1,0.0,inf,inf,rejected
B710/S171012,compact_22,2,1.621,inf,inf,rejected
B710/S171012,compact_23,2,1.3966,inf,inf,rejected
B710/S171012,compact_24,2,0.167,inf,inf,rejected
B6/S128,single_bit,1,0.0,inf,inf,rejected
B6/S128,pair_0,500,0.0,1.0,2,rejected
B6/S128,pair_1,500,0.0,1.0,2,rejected
B6/S128,pair_2,500,0.0,1.0,2,rejected
B6/S128,pair_3,500,0.0,1.0,2,rejected
B6/S128,pair_4,500,0.0,1.0,2,rejected
B6/S128,pair_5,500,0.0,1.0,2,rejected
B6/S128,pair_6,500,0.0,1.0,2,rejected
B6/S128,pair_7,500,0.0,1.0,2,rejected
B6/S128,pair_8,500,0.0,1.0,2,rejected
B6/S128,pair_9,500,0.0,1.0,2,rejected
B6/S128,pair_10,500,0.0,1.0,2,rejected
B6/S128,pair_11,500,0.0,1.0,2,rejected
B6/S128,tromino_L_0,500,0.0,1.0,2,rejected
B6/S128,tromino_L_1,500,0.0,1.0,2,rejected
B6/S128,tromino_L_2,500,0.0,1.0,3,rejected
B6/S128,tromino_L_3,500,0.0,1.0,2,rejected
B6/S128,tromino_L_4,500,0.0,1.0,3,rejected
B6/S128,tromino_L_5,500,0.0,1.0,3,rejected
B6/S128,tromino_L_6,500,0.0,1.0,2,rejected
B6/S128,tromino_L_7,500,0.0,1.0,2,rejected
B6/S128,compact_0,500,0.0,1.0,3,rejected
B6/S128,compact_1,2,0.0,inf,inf,rejected
B6/S128,compact_2,500,0.0,1.0,3,rejected
B6/S128,compact_3,500,0.0,1.0,3,rejected
B6/S128,compact_4,500,0.1396,0.8333,4,rejected
B6/S128,compact_5,500,0.7893,0.5,2,rejected
B6/S128,compact_6,2,0.0,inf,inf,rejected
B6/S128,compact_7,2,0.548,inf,inf,rejected
B6/S128,compact_8,500,0.0,1.0,2,rejected
B6/S128,compact_9,2,0.333,inf,inf,rejected
B6/S128,compact_10,2,0.0,inf,inf,rejected
B6/S128,compact_11,500,0.0,1.0,3,rejected
B6/S128,compact_12,500,0.0,1.0,3,rejected
B6/S128,compact_13,2,0.2411,inf,inf,rejected
B6/S128,compact_14,2,0.6015,inf,inf,rejected
B6/S128,compact_15,500,0.0,1.0,4,rejected
B6/S128,compact_16,500,1.5175,0.4,2,rejected
B6/S128,compact_17,2,0.1508,inf,inf,rejected
B6/S128,compact_18,500,0.0,1.0,4,rejected
B6/S128,compact_19,2,0.2496,inf,inf,rejected
B6/S128,compact_20,2,0.2837,inf,inf,rejected
B6/S128,compact_21,500,0.0,1.0,2,rejected
B6/S128,compact_22,500,0.9346,0.5,2,rejected
B6/S128,compact_23,500,1.8138,0.3333,2,rejected
B6/S128,compact_24,500,0.0,1.0,3,rejected
B1210/S56710,single_bit,500,20.0,24048.0,40,rejected
B1210/S56710,pair_0,500,20.0,11140.0,40,rejected
B1210/S56710,pair_1,500,20.0,11140.0,40,rejected
B1210/S56710,pair_2,500,20.0,11140.0,40,rejected
B1210/S56710,pair_3,500,20.0,11140.0,40,rejected
B1210/S56710,pair_4,500,28.2843,11140.0,40,rejected
B1210/S56710,pair_5,500,28.2843,11140.0,40,rejected
B1210/S56710,pair_6,500,48.9898,11140.0,40,rejected
B1210/S56710,pair_7,500,44.7214,11140.0,40,rejected
B1210/S56710,pair_8,500,44.7214,11140.0,40,rejected
B1210/S56710,pair_9,500,48.9898,11140.0,40,rejected
B1210/S56710,pair_10,500,44.7214,11140.0,40,rejected
B1210/S56710,pair_11,500,44.7214,11140.0,40,rejected
B1210/S56710,tromino_L_0,500,26.3704,7244.3333,40,rejected
B1210/S56710,tromino_L_1,500,50.1088,7384.0,40,rejected
B1210/S56710,tromino_L_2,500,30.7847,7244.3333,40,rejected
B1210/S56710,tromino_L_3,500,50.1088,7384.0,40,rejected
B1210/S56710,tromino_L_4,500,56.7842,7244.3333,40,rejected
B1210/S56710,tromino_L_5,500,29.479,7237.0,40,rejected
B1210/S56710,tromino_L_6,500,75.0287,7384.0,40,rejected
B1210/S56710,tromino_L_7,500,75.0287,7384.0,40,rejected
B1210/S56710,compact_0,500,29.479,7237.0,40,rejected
B1210/S56710,compact_1,500,20.0,5486.0,40,rejected
B1210/S56710,compact_2,500,20.0,7481.6667,40,rejected
B1210/S56710,compact_3,500,28.2843,7481.6667,40,rejected
B1210/S56710,compact_4,500,46.6777,3559.1667,40,rejected
B1210/S56710,compact_5,500,60.2155,5306.25,40,rejected
B1210/S56710,compact_6,500,20.0,5486.0,40,rejected
B1210/S56710,compact_7,500,35.2933,4257.8,40,rejected
B1210/S56710,compact_8,500,50.1088,7384.0,40,rejected
B1210/S56710,compact_9,500,56.4468,3589.1667,40,rejected
B1210/S56710,compact_10,500,0.0,5582.25,40,rejected
B1210/S56710,compact_11,500,56.7842,7244.3333,40,rejected
B1210/S56710,compact_12,500,27.6671,5327.75,40,rejected
B1210/S56710,compact_13,500,57.6291,4252.6,40,rejected
B1210/S56710,compact_14,500,40.8788,3579.5,40,rejected
B1210/S56710,compact_15,500,44.7214,5598.0,40,rejected
B1210/S56710,compact_16,500,44.5852,4265.2,40,rejected
B1210/S56710,compact_17,500,57.9435,4265.0,40,rejected
B1210/S56710,compact_18,500,29.1658,5327.75,40,rejected
B1210/S56710,compact_19,500,55.644,5559.5,40,rejected
B1210/S56710,compact_20,500,80.5802,4329.2,40,rejected
B1210/S56710,compact_21,500,49.597,7384.0,40,rejected
B1210/S56710,compact_22,500,62.4712,5332.5,40,rejected
B1210/S56710,compact_23,500,39.6106,3563.5,40,rejected
B1210/S56710,compact_24,500,30.7847,7244.3333,40,rejected
B38/S8911,single_bit,1,0.0,inf,inf,rejected
B38/S8911,pair_0,1,0.0,inf,inf,rejected
B38/S8911,pair_1,1,0.0,inf,inf,rejected
B38/S8911,pair_2,1,0.0,inf,inf,rejected
B38/S8911,pair_3,1,0.0,inf,inf,rejected
B38/S8911,pair_4,1,0.0,inf,inf,rejected
B38/S8911,pair_5,1,0.0,inf,inf,rejected
B38/S8911,pair_6,1,0.0,inf,inf,rejected
B38/S8911,pair_7,1,0.0,inf,inf,rejected
B38/S8911,pair_8,1,0.0,inf,inf,rejected
B38/S8911,pair_9,1,0.0,inf,inf,rejected
B38/S8911,pair_10,1,0.0,inf,inf,rejected
B38/S8911,pair_11,1,0.0,inf,inf,rejected
B38/S8911,tromino_L_0,2,0.9432,inf,inf,rejected
B38/S8911,tromino_L_1,2,1.3747,inf,inf,rejected
B38/S8911,tromino_L_2,2,0.667,inf,inf,rejected
B38/S8911,tromino_L_3,2,1.3747,inf,inf,rejected
B38/S8911,tromino_L_4,2,0.9432,inf,inf,rejected
B38/S8911,tromino_L_5,2,0.167,inf,inf,rejected
B38/S8911,tromino_L_6,2,1.0003,inf,inf,rejected
B38/S8911,tromino_L_7,2,1.0003,inf,inf,rejected
B38/S8911,compact_0,2,0.167,inf,inf,rejected
B38/S8911,compact_1,2,0.0,inf,inf,rejected
B38/S8911,compact_2,1,0.0,inf,inf,rejected
B38/S8911,compact_3,1,0.0,inf,inf,rejected
B38/S8911,compact_4,2,2.2676,inf,inf,rejected
B38/S8911,compact_5,2,0.6127,inf,inf,rejected
B38/S8911,compact_6,2,0.0,inf,inf,rejected
B38/S8911,compact_7,3,1.0955,inf,inf,rejected
B38/S8911,compact_8,2,1.3747,inf,inf,rejected
B38/S8911,compact_9,3,0.6008,inf,inf,rejected
B38/S8911,compact_10,3,0.0,inf,inf,rejected
B38/S8911,compact_11,2,0.9432,inf,inf,rejected
B38/S8911,compact_12,2,1.0905,inf,inf,rejected
B38/S8911,compact_13,4,0.5745,inf,inf,rejected
B38/S8911,compact_14,2,0.3934,inf,inf,rejected
B38/S8911,compact_15,1,0.0,inf,inf,rejected
B38/S8911,compact_16,3,0.446,inf,inf,rejected
B38/S8911,compact_17,3,0.4473,inf,inf,rejected
B38/S8911,compact_18,2,1.0311,inf,inf,rejected
B38/S8911,compact_19,500,0.0,1.0,3,rejected
B38/S8911,compact_20,2,0.2837,inf,inf,rejected
B38/S8911,compact_21,2,1.0003,inf,inf,rejected
B38/S8911,compact_22,2,0.3546,inf,inf,rejected
B38/S8911,compact_23,2,0.605,inf,inf,rejected
B38/S8911,compact_24,2,0.667,inf,inf,rejected
B78/S267810,single_bit,1,0.0,inf,inf,rejected
B78/S267810,pair_0,1,0.0,inf,inf,rejected
B78/S267810,pair_1,1,0.0,inf,inf,rejected
B78/S267810,pair_2,1,0.0,inf,inf,rejected
B78/S267810,pair_3,1,0.0,inf,inf,rejected
B78/S267810,pair_4,1,0.0,inf,inf,rejected
B78/S267810,pair_5,1,0.0,inf,inf,rejected
B78/S267810,pair_6,1,0.0,inf,inf,rejected
B78/S267810,pair_7,1,0.0,inf,inf,rejected
B78/S267810,pair_8,1,0.0,inf,inf,rejected
B78/S267810,pair_9,1,0.0,inf,inf,rejected
B78/S267810,pair_10,1,0.0,inf,inf,rejected
B78/S267810,pair_11,1,0.0,inf,inf,rejected
B78/S267810,tromino_L_0,2,0.471,inf,inf,rejected
B78/S267810,tromino_L_1,500,0.0,1.0,2,rejected
B78/S267810,tromino_L_2,2,0.333,inf,inf,rejected
B78/S267810,tromino_L_3,500,0.0,1.0,2,rejected
B78/S267810,tromino_L_4,2,0.471,inf,inf,rejected
B78/S267810,tromino_L_5,2,0.333,inf,inf,rejected
B78/S267810,tromino_L_6,500,0.0,1.0,2,rejected
B78/S267810,tromino_L_7,500,0.0,1.0,2,rejected
B78/S267810,compact_0,2,0.333,inf,inf,rejected
B78/S267810,compact_1,2,0.0,inf,inf,rejected
B78/S267810,compact_2,2,0.0,inf,inf,rejected
B78/S267810,compact_3,2,0.0,inf,inf,rejected
B78/S267810,compact_4,2,0.3439,inf,inf,rejected
B78/S267810,compact_5,2,0.7893,inf,inf,rejected
B78/S267810,compact_6,2,0.0,inf,inf,rejected
B78/S267810,compact_7,2,0.548,inf,inf,rejected
B78/S267810,compact_8,500,0.0,1.0,2,rejected
B78/S267810,compact_9,2,0.333,inf,inf,rejected
B78/S267810,compact_10,1,0.0,inf,inf,rejected
B78/S267810,compact_11,2,0.471,inf,inf,rejected
B78/S267810,compact_12,2,0.4319,inf,inf,rejected
B78/S267810,compact_13,2,0.5745,inf,inf,rejected
B78/S267810,compact_14,2,0.6015,inf,inf,rejected
B78/S267810,compact_15,2,0.0,inf,inf,rejected
B78/S267810,compact_16,2,1.1838,inf,inf,rejected
B78/S267810,compact_17,2,1.6128,inf,inf,rejected
B78/S267810,compact_18,2,0.2496,inf,inf,rejected
B78/S267810,compact_19,2,0.2496,inf,inf,rejected
B78/S267810,compact_20,2,0.4234,inf,inf,rejected
B78/S267810,compact_21,500,0.0,1.0,2,rejected
B78/S267810,compact_22,2,0.9346,inf,inf,rejected
B78/S267810,compact_23,2,0.8325,inf,inf,rejected
B78/S267810,compact_24,2,0.333,inf,inf,rejected
B45/S1712,single_bit,1,0.0,inf,inf,rejected
B45/S1712,pair_0,500,0.0,1.0,2,rejected
B45/S1712,pair_1,500,0.0,1.0,2,rejected
B45/S1712,pair_2,500,0.0,1.0,2,rejected
B45/S1712,pair_3,500,0.0,1.0,2,rejected
B45/S1712,pair_4,500,0.0,1.0,2,rejected
B45/S1712,pair_5,500,0.0,1.0,2,rejected
B45/S1712,pair_6,500,0.0,1.0,2,rejected
B45/S1712,pair_7,500,0.0,1.0,2,rejected
B45/S1712,pair_8,500,0.0,1.0,2,rejected
B45/S1712,pair_9,500,0.0,1.0,2,rejected
B45/S1712,pair_10,500,0.0,1.0,2,rejected
B45/S1712,pair_11,500,0.0,1.0,2,rejected
B45/S1712,tromino_L_0,2,0.2361,inf,inf,rejected
B45/S1712,tromino_L_1,1,0.0,inf,inf,rejected
B45/S1712,tromino_L_2,2,0.167,inf,inf,rejected
B45/S1712,tromino_L_3,1,0.0,inf,inf,rejected
B45/S1712,tromino_L_4,2,0.2361,inf,inf,rejected
B45/S1712,tromino_L_5,2,0.167,inf,inf,rejected
B45/S1712,tromino_L_6,1,0.0,inf,inf,rejected
B45/S1712,tromino_L_7,1,0.0,inf,inf,rejected
B45/S1712,compact_0,2,0.167,inf,inf,rejected
B45/S1712,compact_1,1,0.0,inf,inf,rejected
B45/S1712,compact_2,2,0.0,inf,inf,rejected
B45/S1712,compact_3,2,0.0,inf,inf,rejected
B45/S1712,compact_4,500,1.0268,0.3333,2,rejected
B45/S1712,compact_5,500,1.1736,0.5,2,rejected
B45/S1712,compact_6,1,0.0,inf,inf,rejected
B45/S1712,compact_7,2,1.1834,inf,inf,rejected
B45/S1712,compact_8,1,0.0,inf,inf,rejected
B45/S1712,compact_9,2,0.7816,inf,inf,rejected
B45/S1712,compact_10,2,0.0,inf,inf,rejected
B45/S1712,compact_11,2,0.2361,inf,inf,rejected
B45/S1712,compact_12,2,0.4341,inf,inf,rejected
B45/S1712,compact_13,500,1.315,0.4,2,rejected
B45/S1712,compact_14,2,1.167,inf,inf,rejected
B45/S1712,compact_15,2,0.0,inf,inf,rejected
B45/S1712,compact_16,3,0.6721,inf,inf,rejected
B45/S1712,compact_17,2,0.9482,inf,inf,rejected
B45/S1712,compact_18,2,0.2504,inf,inf,rejected
B45/S1712,compact_19,1,0.0,inf,inf,rejected
B45/S1712,compact_20,2,1.6979,inf,inf,rejected
B45/S1712,compact_21,1,0.0,inf,inf,rejected
B45/S1712,compact_22,2,1.621,inf,inf,rejected
B45/S1712,compact_23,500,1.0918,0.3333,2,rejected
B45/S1712,compact_24,2,0.167,inf,inf,rejected
B2/S3,single_bit,1,0.0,inf,inf,rejected
B2/S3,pair_0,500,28.2843,8076.0,40,rejected
B2/S3,pair_1,500,28.2843,8076.0,40,rejected
B2/S3,pair_2,500,28.2843,8076.0,40,rejected
B2/S3,pair_3,500,28.2843,8076.0,40,rejected
B2/S3,pair_4,500,34.641,8076.0,40,rejected
B2/S3,pair_5,500,34.641,8076.0,40,rejected
B2/S3,pair_6,500,48.9898,8076.0,40,rejected
B2/S3,pair_7,500,44.7214,8076.0,40,rejected
B2/S3,pair_8,500,44.7214,8076.0,40,rejected
B2/S3,pair_9,500,48.9898,8076.0,40,rejected
B2/S3,pair_10,500,44.7214,8076.0,40,rejected
B2/S3,pair_11,500,44.7214,8076.0,40,rejected
B2/S3,tromino_L_0,500,20.0055,5340.6667,40,rejected
B2/S3,tromino_L_1,500,37.0793,5347.0,40,rejected
B2/S3,tromino_L_2,500,28.2862,5340.6667,40,rejected
B2/S3,tromino_L_3,500,37.0793,5347.0,40,rejected
B2/S3,tromino_L_4,500,44.425,5340.6667,40,rejected
B2/S3,tromino_L_5,500,15.609,5346.0,40,rejected
B2/S3,tromino_L_6,500,7.5021,5347.0,40,rejected
B2/S3,tromino_L_7,500,7.5021,5347.0,40,rejected
B2/S3,compact_0,500,42.9376,5346.0,40,rejected
B2/S3,compact_1,500,28.2843,3991.5,40,rejected
B2/S3,compact_2,500,0.0,5450.6667,40,rejected
B2/S3,compact_3,500,0.0,5450.6667,40,rejected
B2/S3,compact_4,500,37.0757,2582.0,40,rejected
B2/S3,compact_5,500,23.4901,3885.5,40,rejected
B2/S3,compact_6,500,34.641,3991.5,40,rejected
B2/S3,compact_7,500,40.9277,3096.8,40,rejected
B2/S3,compact_8,500,37.0793,5347.0,40,rejected
B2/S3,compact_9,500,58.3687,2575.3333,40,rejected
B2/S3,compact_10,500,40.0,4077.0,40,rejected
B2/S3,compact_11,500,44.425,5340.6667,40,rejected
B2/S3,compact_12,500,18.2952,3867.25,40,rejected
B2/S3,compact_13,500,70.0587,3091.0,40,rejected
B2/S3,compact_14,500,46.8805,2595.5,40,rejected
B2/S3,compact_15,500,34.641,4060.5,40,rejected
B2/S3,compact_16,500,49.4113,3087.8,40,rejected
B2/S3,compact_17,500,60.1114,3102.4,40,rejected
B2/S3,compact_18,500,39.8528,3867.25,40,rejected
B2/S3,compact_19,500,50.6443,3991.0,40,rejected
B2/S3,compact_20,500,51.3117,3161.4,40,rejected
B2/S3,compact_21,500,7.5021,5347.0,40,rejected
B2/S3,compact_22,500,75.105,3865.0,40,rejected
B2/S3,compact_23,500,48.0404,2589.3333,40,rejected
B2/S3,compact_24,500,28.2862,5340.6667,40,rejected
B28/S158910,single_bit,1,0.0,inf,inf,rejected
B28/S158910,pair_0,500,48.9898,8347.0,40,rejected
B28/S158910,pair_1,500,48.9898,8347.0,40,rejected
B28/S158910,pair_2,500,48.9898,8347.0,40,rejected
B28/S158910,pair_3,500,48.9898,8347.0,40,rejected
B28/S158910,pair_4,500,48.9898,8347.0,40,rejected
B28/S158910,pair_5,500,48.9898,8347.0,40,rejected
B28/S158910,pair_6,500,34.641,8347.0,40,rejected
B28/S158910,pair_7,500,34.641,8347.0,40,rejected
B28/S158910,pair_8,500,34.641,8347.0,40,rejected
B28/S158910,pair_9,500,66.3325,8347.0,40,rejected
B28/S158910,pair_10,500,66.3325,8347.0,40,rejected
B28/S158910,pair_11,500,66.3325,8347.0,40,rejected
B28/S158910,tromino_L_0,500,37.3661,5382.0,40,rejected
B28/S158910,tromino_L_1,500,27.5875,5563.0,40,rejected
B28/S158910,tromino_L_2,500,29.9685,5382.0,40,rejected
B28/S158910,tromino_L_3,500,27.5875,5563.0,40,rejected
B28/S158910,tromino_L_4,500,36.5102,5382.0,40,rejected
B28/S158910,tromino_L_5,500,42.8699,5407.0,40,rejected
B28/S158910,tromino_L_6,500,19.2684,5563.0,40,rejected
B28/S158910,tromino_L_7,500,19.2684,5563.0,40,rejected
B28/S158910,compact_0,500,58.633,5407.0,40,rejected
B28/S158910,compact_1,500,34.641,4214.5,40,rejected
B28/S158910,compact_2,500,20.0,5478.3333,40,rejected
B28/S158910,compact_3,500,20.0,5478.3333,40,rejected
B28/S158910,compact_4,500,56.6865,2648.0,40,rejected
B28/S158910,compact_5,500,22.6095,3971.0,40,rejected
B28/S158910,compact_6,500,34.641,4214.5,40,rejected
B28/S158910,compact_7,500,12.4717,3190.4,40,rejected
B28/S158910,compact_8,500,27.5875,5563.0,40,rejected
B28/S158910,compact_9,500,87.0722,2694.1667,40,rejected
B28/S158910,compact_10,500,0.0,4138.5,40,rejected
B28/S158910,compact_11,500,36.5102,5382.0,40,rejected
B28/S158910,compact_12,500,69.1911,3995.5,40,rejected
B28/S158910,compact_13,500,46.141,3201.2,40,rejected
B28/S158910,compact_14,500,50.9592,2666.1667,40,rejected
B28/S158910,compact_15,500,34.641,4192.5,40,rejected
B28/S158910,compact_16,500,55.8381,3180.6,40,rejected
B28/S158910,compact_17,500,57.4467,3191.4,40,rejected
B28/S158910,compact_18,500,81.3111,3995.5,40,rejected
B28/S158910,compact_19,500,48.8884,4141.5,40,rejected
B28/S158910,compact_20,500,33.6255,3191.0,40,rejected
B28/S158910,compact_21,500,19.2684,5563.0,40,rejected
B28/S158910,compact_22,500,47.4879,3977.5,40,rejected
B28/S158910,compact_23,500,83.945,2653.8333,40,rejected
B28/S158910,compact_24,500,29.9685,5382.0,40,rejected
B811/S7,single_bit,1,0.0,inf,inf,rejected
B811/S7,pair_0,1,0.0,inf,inf,rejected
B811/S7,pair_1,1,0.0,inf,inf,rejected
B811/S7,pair_2,1,0.0,inf,inf,rejected
B811/S7,pair_3,1,0.0,inf,inf,rejected
B811/S7,pair_4,1,0.0,inf,inf,rejected
B811/S7,pair_5,1,0.0,inf,inf,rejected
B811/S7,pair_6,1,0.0,inf,inf,rejected
B811/S7,pair_7,1,0.0,inf,inf,rejected
B811/S7,pair_8,1,0.0,inf,inf,rejected
B811/S7,pair_9,1,0.0,inf,inf,rejected
B811/S7,pair_10,1,0.0,inf,inf,rejected
B811/S7,pair_11,1,0.0,inf,inf,rejected
B811/S7,tromino_L_0,1,0.0,inf,inf,rejected
B811/S7,tromino_L_1,1,0.0,inf,inf,rejected
B811/S7,tromino_L_2,1,0.0,inf,inf,rejected
B811/S7,tromino_L_3,1,0.0,inf,inf,rejected
B811/S7,tromino_L_4,1,0.0,inf,inf,rejected
B811/S7,tromino_L_5,1,0.0,inf,inf,rejected
B811/S7,tromino_L_6,1,0.0,inf,inf,rejected
B811/S7,tromino_L_7,1,0.0,inf,inf,rejected
B811/S7,compact_0,1,0.0,inf,inf,rejected
B811/S7,compact_1,1,0.0,inf,inf,rejected
B811/S7,compact_2,1,0.0,inf,inf,rejected
B811/S7,compact_3,1,0.0,inf,inf,rejected
B811/S7,compact_4,1,0.0,inf,inf,rejected
B811/S7,compact_5,1,0.0,inf,inf,rejected
B811/S7,compact_6,1,0.0,inf,inf,rejected
B811/S7,compact_7,1,0.0,inf,inf,rejected
B811/S7,compact_8,1,0.0,inf,inf,rejected
B811/S7,compact_9,1,0.0,inf,inf,rejected
B811/S7,compact_10,1,0.0,inf,inf,rejected
B811/S7,compact_11,1,0.0,inf,inf,rejected
B811/S7,compact_12,1,0.0,inf,inf,rejected
B811/S7,compact_13,1,0.0,inf,inf,rejected
B811/S7,compact_14,1,0.0,inf,inf,rejected
B811/S7,compact_15,1,0.0,inf,inf,rejected
B811/S7,compact_16,1,0.0,inf,inf,rejected
B811/S7,compact_17,1,0.0,inf,inf,rejected
B811/S7,compact_18,1,0.0,inf,inf,rejected
B811/S7,compact_19,1,0.0,inf,inf,rejected
B811/S7,compact_20,1,0.0,inf,inf,rejected
B811/S7,compact_21,1,0.0,inf,inf,rejected
B811/S7,compact_22,1,0.0,inf,inf,rejected
B811/S7,compact_23,1,0.0,inf,inf,rejected
B811/S7,compact_24,1,0.0,inf,inf,rejected
B48/S17,single_bit,1,0.0,inf,inf,rejected
B48/S17,pair_0,500,0.0,1.0,2,rejected
B48/S17,pair_1,500,0.0,1.0,2,rejected
B48/S17,pair_2,500,0.0,1.0,2,rejected
B48/S17,pair_3,500,0.0,1.0,2,rejected
B48/S17,pair_4,500,0.0,1.0,2,rejected
B48/S17,pair_5,500,0.0,1.0,2,rejected
B48/S17,pair_6,500,0.0,1.0,2,rejected
B48/S17,pair_7,500,0.0,1.0,2,rejected
B48/S17,pair_8,500,0.0,1.0,2,rejected
B48/S17,pair_9,500,0.0,1.0,2,rejected
B48/S17,pair_10,500,0.0,1.0,2,rejected
B48/S17,pair_11,500,0.0,1.0,2,rejected
B48/S17,tromino_L_0,2,0.2361,inf,inf,rejected
B48/S17,tromino_L_1,1,0.0,inf,inf,rejected
B48/S17,tromino_L_2,2,0.167,inf,inf,rejected
B48/S17,tromino_L_3,1,0.0,inf,inf,rejected
B48/S17,tromino_L_4,2,0.2361,inf,inf,rejected
B48/S17,tromino_L_5,2,0.167,inf,inf,rejected
B48/S17,tromino_L_6,1,0.0,inf,inf,rejected
B48/S17,tromino_L_7,1,0.0,inf,inf,rejected
B48/S17,compact_0,2,0.167,inf,inf,rejected
B48/S17,compact_1,1,0.0,inf,inf,rejected
B48/S17,compact_2,2,0.0,inf,inf,rejected
B48/S17,compact_3,2,0.0,inf,inf,rejected
B48/S17,compact_4,500,1.0268,0.3333,2,rejected
B48/S17,compact_5,500,1.1736,0.5,2,rejected
B48/S17,compact_6,1,0.0,inf,inf,rejected
B48/S17,compact_7,2,1.1834,inf,inf,rejected
B48/S17,compact_8,1,0.0,inf,inf,rejected
B48/S17,compact_9,2,0.7816,inf,inf,rejected
B48/S17,compact_10,2,0.0,inf,inf,rejected
B48/S17,compact_11,2,0.2361,inf,inf,rejected
B48/S17,compact_12,2,0.4341,inf,inf,rejected
B48/S17,compact_13,500,1.315,0.4,2,rejected
B48/S17,compact_14,2,1.167,inf,inf,rejected
B48/S17,compact_15,2,0.0,inf,inf,rejected
B48/S17,compact_16,3,0.6721,inf,inf,rejected
B48/S17,compact_17,2,0.9482,inf,inf,rejected
B48/S17,compact_18,2,0.2504,inf,inf,rejected
B48/S17,compact_19,1,0.0,inf,inf,rejected
B48/S17,compact_20,2,1.6979,inf,inf,rejected
B48/S17,compact_21,1,0.0,inf,inf,rejected
B48/S17,compact_22,2,1.621,inf,inf,rejected
B48/S17,compact_23,500,1.0918,0.3333,2,rejected
B48/S17,compact_24,2,0.167,inf,inf,rejected
B2568910/S711,single_bit,1,0.0,inf,inf,rejected
B2568910/S711,pair_0,500,20.0,10314.0,40,rejected
